Index,DrugName,Prescribed_for,User_Rating,Count_of_Reviews
345,Bicalutamide,['Prostate Cance'],8.666666666666666,159
346,Bicillin L-A,"['Lyme Disease, Neurologic']",8.0,18
347,Bimatoprost,['Eyelash Hypotrichosis'],7.5,18
348,Bioflavonoids / zinc glycinate,['Osteoarthritis'],8.0,11
349,Biotin,['Dietary Supplementation'],5.2,84
350,Bisacodyl,['Constipation' 'Bowel Preparation'],5.6138613861386135,2005
351,Bisacodyl / polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride,['Bowel Preparation'],9.0,41
352,Bismuth subcitrate potassium / metronidazole / tetracycline,['Helicobacter Pylori Infection'],7.470588235294118,333
353,Bismuth subgallate,['Gas'],10.0,4
354,Bismuth subsalicylate,['Indigestion' 'Diarrhea'],9.75,78
355,Bisoprolol,['Heart Failure' 'Supraventricular Tachycardia' 'High Blood Pressure'],6.0,78
356,Bisoprolol / hydrochlorothiazide,['High Blood Pressure'],7.125,82
357,Blisovi 24 Fe,['Birth Control'],2.6,104
358,Blisovi Fe 1 / 20,['Birth Control'],4.0,27
359,Blistex,['Herpes Simplex'],8.0,9
360,Bonine,['Motion Sickness' 'Vertig'],8.666666666666666,262
361,Boniva,['Osteoporosis'],4.0,149
362,Bontril Slow Release,['Obesity'],8.636363636363637,596
363,Bosutinib,['Chronic Myelogenous Leukemia'],10.0,0
364,Botox,"['Strabismus' 'Overactive Bladde' 'Cervical Dystonia'
 'Migraine Prevention' 'Migraine' 'Dystonia' 'Hyperhidrosis'
 'Urinary Incontinence']",6.775510204081633,1810
365,Botox Cosmetic,['acial Wrinkles'],6.5,14
366,Breo Ellipta,"['Asthma' 'Asthma, Maintenance' 'COPD' 'COPD, Maintenance']",6.615384615384615,163
367,Brexpiprazole,['Schizophrenia' 'Depression' 'Major Depressive Disorde'],6.478260869565218,634
368,Brilinta,['Acute Coronary Syndrome'],7.0,145
369,Brimonidine,"['Rosacea' 'Intraocular Hypertension' 'Glaucoma, Open Angle']",2.740740740740741,375
370,Brimonidine / timolol,['Glaucoma'],7.0,30
371,Brisdelle,['Hot Flashes'],6.25,257
372,Brivaracetam,['Seizures'],1.0,1
373,Briviact,['Seizures'],8.0,8
374,Brodalumab,['Plaque Psoriasis'],10.0,0
375,Bromfed DM,['Cough and Nasal Congestion'],6.75,53
376,Bromocriptine,"['Hyperprolactinemia' ""Parkinson's Disease""]",5.0,71
377,Brompheniramine,['Cold Symptoms' 'Allergic Rhinitis'],9.666666666666666,13
378,Brompheniramine / dextromethorphan / pseudoephedrine,['Cough and Nasal Congestion'],7.0,31
379,Bronkaid,['Cold Symptoms'],10.0,5
380,Brovana,"['COPD, Maintenance']",9.5,55
381,BuSpar,['Anxiety' 'Panic Disorde'],6.345679012345679,6802
382,Budeprion SR,['Depression' 'Major Depressive Disorde'],8.0,11
383,Budeprion XL,['Depression' 'ADHD'],3.6666666666666665,65
384,Budesonide,"['Allergic Rhinitis' 'Ulcerative Colitis' 'Asthma, Maintenance'
 'Ulcerative Colitis, Active' 'Inflammatory Bowel Disease'
 ""Crohn's Disease, Maintenance""]",7.083333333333333,261
385,Budesonide / formoterol,['moterol)'],8.1,1055
386,Bumetanide,['Edema'],8.0,73
387,Bunavail,['Opiate Dependence'],6.2,152
388,Bupivacaine,['Postoperative Pain' 'Local Anesthesia'],7.5,9
389,Bupivacaine liposome,['Pain'],10.0,4
390,Buprenex,['Pain'],10.0,15
391,Buprenorphine,['Opiate Dependence' 'Chronic Pain' 'Pain'],7.213333333333333,2692
392,Buprenorphine / naloxone,['Opiate Dependence'],8.378048780487806,4844
393,Buproban,['Smoking Cessation'],9.5,99
394,Bupropion,"['Depression' 'Smoking Cessation' 'ADHD' 'Major Depressive Disorde'
 'Bipolar Disorde' 'Anxiety' 'Panic Disorde' 'Migraine Prevention'
 'Sexual Dysfunction, SSRI Induced' 'Seasonal Affective Disorde'
 'Persistent Depressive Disorde' 'Obesity'
 'Premenstrual Dysphoric Disorde']",7.616959064327485,15941
395,Bupropion / naltrexone,['Weight Loss' 'Obesity'],6.594594594594595,6527
396,Buspirone,"['Panic Disorde' 'Anxiety' 'Sexual Dysfunction, SSRI Induced']",6.7947019867549665,10490
397,Butabarbital,['Insomnia'],9.0,9
398,Butorphanol,['Labor Pain' 'Pain' 'Anesthesia'],5.333333333333333,220
399,Butrans,['Chronic Pain' 'Pain'],6.615384615384615,1966
400,Bydureon,"['Diabetes, Type 2']",6.666666666666667,829
401,Byetta,"['Diabetes, Type 2']",7.611111111111111,457
402,Bystolic,['High Blood Pressure' 'Mitral Valve Prolapse'],6.75,1733
403,Cabergoline,['Hyperprolactinemia'],7.142857142857143,149
404,Cafergot,['Migraine' 'Cluster Headaches'],7.5,22
405,Caffeine,['Hypersomnia'],8.333333333333334,50
406,Caffeine / ergotamine,['Migraine' 'Cluster Headaches'],9.666666666666666,24
407,Calamine,['Pruritus'],10.0,29
408,Calan SR,['Arrhythmia'],7.0,19
409,Calci-Chew,['Osteoporosis'],8.0,5
410,Calcipotriene,['Psoriasis'],7.8,133
411,Calcitonin,['Osteoporosis'],1.0,47
412,Calcitriol,['Psoriasis' 'Hypocalcemia'],8.333333333333334,8
413,Calcium acetate,['Hyperphosphatemia'],3.0,0
414,Calcium carbonate,['Indigestion' 'GERD'],6.333333333333333,2
415,Calmoseptine,['Diaper Rash'],10.0,19
416,Caltrate 600+D,['Osteoporosis'],9.0,15
417,Cambia,['Migraine'],8.0,201
418,Camila,['Birth Control'],5.25,15
419,Camphor / menthol,['Pain'],6.5,7
420,Campral,['Alcohol Dependence'],8.290322580645162,2362
421,Camrese,['Birth Control'],5.814814814814815,115
422,CamreseLo,['Birth Control'],6.0,4
423,Canagliflozin,"['Diabetes, Type 2']",6.84,2088
424,Canasa,"[""Crohn's Disease"" 'Ulcerative Proctitis']",9.0,7
425,Candesartan,['Migraine Prevention' 'High Blood Pressure'],7.25,51
426,Capecitabine,"['Breast Cancer, Metastatic']",8.0,4
427,Capsaicin,"['Postherpetic Neuralgia' 'Pain' 'Osteoarthritis'
 'Diabetic Peripheral Neuropathy']",4.5,154
428,Capsaicin / menthol / methyl salicylate,['Muscle Pain'],6.0,1
429,Capzasin,['Pain'],1.0,43
430,Capzasin-P,['Osteoarthritis'],1.0,1
431,Carac,['Actinic Keratosis' 'Basal Cell Carcinoma' 'Keratosis'],10.0,228
432,Carafate,['Stomach Ulce' 'GERD'],2.0,134
433,Carbamazepine,"['Schizoaffective Disorde' 'Trigeminal Neuralgia'
 'Borderline Personality Disorde' 'Bipolar Disorde' 'Epilepsy']",7.405797101449275,2014
434,Carbamide peroxide,['Ear Wax Impaction'],5.5,36
435,Carbatrol,['Epilepsy' 'Trigeminal Neuralgia'],7.5,31
436,Carbidopa / entacapone / levodopa,"[""Parkinson's Disease""]",10.0,13
437,Carbidopa / levodopa,"['Restless Legs Syndrome' ""Parkinson's Disease""]",8.444444444444445,349
438,Carbinoxamine,['Allergic Rhinitis'],10.0,5
439,Carboplatin,['Cance'],1.0,2
440,Cardizem,['High Blood Pressure' 'Atrial Fibrillation'],7.333333333333333,304
441,Cardizem CD,['Supraventricular Tachycardia' 'Atrial Flutte'],4.5,81
442,Cardura,['Benign Prostatic Hyperplasia' 'High Blood Pressure'],7.0,271
443,Cardura XL,['Benign Prostatic Hyperplasia'],10.0,61
444,Cariprazine,['Bipolar Disorde' 'Schizophrenia'],5.411764705882353,247
445,Carisoprodol,['Nocturnal Leg Cramps' 'Muscle Spasm'],8.837209302325581,2432
446,Carmol 20,['Dry Skin'],10.0,25
447,Cartia XT,['High Blood Pressure' 'Atrial Fibrillation'],9.75,179
448,Carvedilol,"['High Blood Pressure' 'Heart Failure' 'Left Ventricular Dysfunction'
 'Atrial Fibrillation']",6.142857142857143,1232
449,Casodex,['Prostate Cance'],9.0,147
450,Cataflam,['Period Pain' 'Pain' 'Back Pain' 'Sciatica'],8.777777777777779,186
451,Catapres,['Opiate Withdrawal' 'Anxiety' 'Migraine Prevention'],8.538461538461538,1413
452,Caverject,['Erectile Dysfunction'],10.0,85
453,Caziant,['Birth Control'],10.0,3
454,Cedax,['Sinusitis'],8.0,7
455,Cefdinir,"['Sinusitis' 'Otitis Media' 'Bronchitis' 'Strep Throat'
 'Tonsillitis/Pharyngitis']",4.975609756097561,511
456,Cefditoren,['Tonsillitis/Pharyngitis'],1.0,3
457,Cefepime,['Skin and Structure Infection'],9.0,2
458,Cefixime,['Bladder Infection' 'Urinary Tract Infection'],7.5,13
459,Cefpodoxime,['Upper Respiratory Tract Infection' 'Bronchitis'],6.0,15
460,Cefprozil,['Sinusitis' 'Pneumonia'],5.333333333333333,26
461,Ceftibuten,['Sinusitis'],10.0,13
462,Ceftin,"['Urinary Tract Infection' 'Upper Respiratory Tract Infection'
 'Bacterial Infection' 'Pneumonia' 'Sinusitis']",7.0,116
463,Ceftriaxone,"['Lyme Disease, Neurologic' 'Pneumonia' 'Urinary Tract Infection'
 'Bacterial Infection' 'Kidney Infections'
 'Gonococcal Infection, Uncomplicated' 'Joint Infection']",8.0,256
464,Cefuroxime,"['Sinusitis' 'Urinary Tract Infection' 'Pneumonia' 'Bronchitis'
 'Upper Respiratory Tract Infection' 'Bacterial Infection'
 'Surgical Prophylaxis' 'Lyme Disease']",6.888888888888889,478
465,Cefzil,['Bladder Infection' 'Sinusitis' 'Tonsillitis/Pharyngitis'],7.0,40
466,Celebrex,"['Osteoarthritis' 'Juvenile Rheumatoid Arthritis' 'Pain'
 'Rheumatoid Arthritis']",6.611111111111111,1632
467,Celecoxib,['Osteoarthritis' 'Pain' 'Rheumatoid Arthritis'],7.333333333333333,1924
468,Celestone,['Dermatological Disorders'],8.0,14
469,Celexa,"['Anxiety and Stress' 'Depression' 'Panic Disorde'
 'Premenstrual Dysphoric Disorde' 'Generalized Anxiety Disorde']",7.627218934911243,12599
470,CellCept,"['Systemic Lupus Erythematosus' 'Ulcerative Colitis'
 'Organ Transplant, Rejection Prophylaxis' 'Myasthenia Gravis'
 'Autoimmune Hepatitis']",9.0,236
471,Cenestin,['Postmenopausal Symptoms'],10.0,30
472,Cephalexin,"['Bacterial Infection' 'Bladder Infection'
 'Upper Respiratory Tract Infection' 'Kidney Infections'
 'Skin or Soft Tissue Infection' 'Acne' 'Otitis Media']",7.333333333333333,1692
473,Ceritinib,['Non-Small Cell Lung Cance'],5.0,0
474,Certolizumab,"['Ankylosing Spondylitis' ""Crohn's Disease"" ""Crohn's Disease, Maintenance""]",7.75,55
475,Cervidil,['Labor Induction'],8.0,9
476,Cetirizine,['Urticaria' 'Allergic Rhinitis'],7.564102564102564,674
477,Cetirizine / pseudoephedrine,['Allergic Rhinitis'],10.0,22
478,Cetuximab,['Squamous Cell Carcinoma'],9.0,13
479,Cevimeline,"[""Sjogren's Syndrome""]",1.0,18
480,Chantix,['Smoking Cessation'],8.611607142857142,4035
481,Chaparral,['Herbal Supplementation'],9.0,13
482,Chateal,['Birth Control' 'Abnormal Uterine Bleeding'],5.552631578947368,185
483,Cheratussin AC,['Cough'],4.833333333333333,137
484,Children's Claritin Allergy,['Allergic Rhinitis'],5.0,20
485,Children's Dimetapp Decongestant Infant,['Nasal Congestion'],9.0,8
486,Children's Motrin,['Pain'],9.0,8
487,Chlor-Trimeton,['Allergic Rhinitis' 'Allergic Reactions'],9.2,90
488,Chloral hydrate,['Insomnia'],10.0,29
489,Chlorambucil,['Chronic Lymphocytic Leukemia'],10.0,36
490,Chlorcyclizine / phenylephrine,['Nasal Congestion'],6.0,0
491,Chlordiazepoxide,['Anxiety' 'Alcohol Withdrawal' 'Opiate Withdrawal'],9.0,1047
492,Chlordiazepoxide / clidinium,['Irritable Bowel Syndrome' 'Peptic Ulce'],9.133333333333333,585
493,Chlorhexidine,"['Mucositis' 'Gingivitis' 'Skin Disinfection, Preoperative'
 'Periodontitis']",7.777777777777778,212
494,Chloromycetin,['Bacterial Infection'],1.0,2
495,Chlorpheniramine,['Allergic Reactions' 'Allergic Rhinitis'],9.8,85
496,Chlorpheniramine / dextromethorphan,['Cough and Nasal Congestion'],9.0,0
497,Chlorpheniramine / dextromethorphan / phenylephrine,['Cough and Nasal Congestion'],10.0,12
498,Chlorpheniramine / dextromethorphan / pseudoephedrine,['Cough and Nasal Congestion'],10.0,0
499,Chlorpheniramine / hydrocodone,['Cough' 'Cold Symptoms'],8.857142857142858,231
500,Chlorpheniramine / hydrocodone / phenylephrine,['Cough and Nasal Congestion'],10.0,1
501,Chlorpheniramine / hydrocodone / pseudoephedrine,['Cough and Nasal Congestion'],10.0,22
502,Chlorpheniramine / methscopolamine / pseudoephedrine,['Sinus Symptoms'],9.0,0
503,Chlorpheniramine / phenylephrine,['Allergic Rhinitis' 'Cold Symptoms'],9.75,18
504,Chlorpheniramine / pseudoephedrine,['Allergic Rhinitis'],10.0,18
505,Chlorpromazine,['Psychosis' 'Mania' 'Light Sedation' 'Hiccups'],6.571428571428571,76
506,Chlorthalidone,['Edema' 'High Blood Pressure'],4.666666666666667,85
507,Chlorzoxazone,['Muscle Spasm'],7.2,298
508,Cholestyramine,"['Irritable Bowel Syndrome' 'Dumping Syndrome'
 'Post-Cholecystectomy Diarrhea' ""Crohn's Disease""]",8.882352941176471,665
509,Choline salicylate / magnesium salicylate,['Pain'],7.0,2
510,Chondroitin / glucosamine,['Osteoarthritis' 'Dietary Supplementation'],5.0,60
511,Chondroitin / glucosamine / methylsulfonylmethane,['Osteoarthritis'],9.0,13
512,Chorionic gonadotropin (hcg),"['Ovulation Induction' 'Obesity' 'Hypogonadism, Male']",7.75,65
513,Chromium picolinate,"['Diabetes, Type 2' 'Vitamin/Mineral Supplementation and Deficiency']",8.5,64
514,Cialis,['Erectile Dysfunction' 'Benign Prostatic Hyperplasia'],8.988372093023257,4991
515,Ciclesonide,"['Allergic Rhinitis' 'Asthma, Maintenance' 'Asthma']",8.857142857142858,93
516,Ciclopirox,"['Onychomycosis, Fingernail' 'Onychomycosis, Toenail'
 'Seborrheic Dermatitis']",7.454545454545454,425
517,Cimetidine,['Indigestion'],9.0,11
518,Cimzia,"[""Crohn's Disease"" ""Crohn's Disease, Maintenance"" 'Rheumatoid Arthritis'
 'Psoriatic Arthritis' ""Crohn's Disease, Acute""]",6.875,213
519,Cinacalcet,['Secondary Hyperparathyroidism'],6.0,1
520,Cinryze,['Hereditary Angioedema'],7.666666666666667,17
521,Cipro,"['Urinary Tract Infection' 'Bladder Infection' 'Sinusitis'
 'Kidney Infections' 'Prostatitis' 'Bacterial Infection' 'Diverticulitis'
 'Infection Prophylaxis' 'Bronchitis']",5.836734693877551,2366
522,Ciprodex,['Otitis Media' 'Otitis Externa'],3.5,27
523,Ciprofloxacin,"['Urinary Tract Infection' 'Kidney Infections' 'Prostatitis'
 'Bladder Infection' 'Bronchitis' 'Sinusitis' 'Salmonella Gastroenteritis'
 'Tympanostomy Tube Placement Surgery' 'Bacterial Infection' 'Pneumonia'
 'Skin or Soft Tissue Infection' 'Acute Otitis Externa'
 'Infection Prophylaxis' 'Diverticulitis'
 'Epididymitis, Sexually Transmitted']",5.862068965517241,2989
524,Ciprofloxacin / dexamethasone,['Otitis Externa' 'Otitis Media'],7.090909090909091,132
525,Cisapride,['GERD'],1.0,5
526,Citalopram,"['Anxiety and Stress' 'Depression' 'Postpartum Depression'
 'Generalized Anxiety Disorde' 'Premenstrual Dysphoric Disorde'
 'Obsessive Compulsive Disorde' 'Hot Flashes' 'Panic Disorde' 'Agitation'
 'Bipolar Disorde' 'Persistent Depressive Disorde']",7.37620578778135,14164
527,CitraNatal 90 DHA,['Vitamin/Mineral Supplementation during Pregnancy/Lactation'],10.0,45
528,Citrate of Magnesia,['Constipation'],10.0,85
529,Citric acid / magnesium oxide / sodium picosulfate,['Bowel Preparation'],6.266666666666667,200
530,Claravis,['Acne'],8.866666666666667,481
531,Clarifoam EF,['Acne'],5.5,23
532,Clarinex,['Urticaria' 'Allergic Rhinitis'],5.333333333333333,46
533,Clarithromycin,"['Pneumonia' 'Sinusitis' 'Otitis Media' 'Bronchitis'
 'Upper Respiratory Tract Infection' 'Pertussis' 'Strep Throat'
 'Helicobacter Pylori Infection' 'Tonsillitis/Pharyngitis'
 'Skin or Soft Tissue Infection' 'Mycoplasma Pneumonia'
 'Pertussis Prophylaxis']",6.03,1510
534,Claritin,['Allergic Rhinitis'],6.5,38
535,Claritin-D,['Allergic Rhinitis' 'Nasal Congestion'],6.0,216
536,Claritin-D 12 Hour,['Allergic Rhinitis'],1.0,0
537,Clear Eyes Contact Lens Multi-Action Relief,['Eye Redness'],2.0,0
538,ClearLax,"['Constipation' 'Constipation, Acute']",9.333333333333334,61
539,Cleocin,['Bacterial Infection' 'Skin or Soft Tissue Infection'],6.0,102
540,Climara,['Postmenopausal Symptoms' 'Hypoestrogenism'],6.142857142857143,161
541,Climara Pro,['Postmenopausal Symptoms'],2.0,12
542,Clindamax,['Bacterial Vaginitis'],9.0,38
543,Clindamycin,"['Acne' 'Skin or Soft Tissue Infection' 'Bacterial Infection' 'Sinusitis'
 'Bacterial Vaginitis' 'Surgical Prophylaxis' 'Bone infection'
 'Bacterial Endocarditis Prevention' 'Pneumonia' 'Deep Neck Infection'
 'Peritonitis']",6.217741935483871,2639
544,Clindamycin / tretinoin,['Acne'],7.65625,353
545,Clindesse,['Bacterial Vaginitis'],3.0,14
546,Clobazam,['Lennox-Gastaut Syndrome'],2.0,6
547,Clobetasol,"['Psoriasis' 'Dermatitis' 'Anal Itching' 'Atopic Dermatitis'
 'Lichen Sclerosus' 'Lichen Planus']",9.52,648
548,Clobex,['Psoriasis'],8.5,106
549,Clocortolone,['Dermatitis' 'Atopic Dermatitis'],10.0,3
550,Cloderm,['Dermatitis' 'Eczema'],10.0,23
551,Clomid,['emale Infertility' 'Ovulation Induction' 'Oligospermia'],7.545454545454546,751
552,Clomiphene,['emale Infertility' 'Ovulation Induction' 'Oligospermia'],7.411764705882353,1552
553,Clomipramine,"['Premature Ejaculation' 'Obsessive Compulsive Disorde' 'Panic Disorde'
 'Depression']",7.766666666666667,1595
554,Clonazepam,"['Panic Disorde' 'Anxiety' 'Restless Legs Syndrome' 'Bipolar Disorde'
 'Seizure Prevention' 'Insomnia' 'Burning Mouth Syndrome'
 'Periodic Limb Movement Disorde' 'Migraine Prevention' 'Night Terrors'
 'Borderline Personality Disorde' 'Benzodiazepine Withdrawal'
 'Temporomandibular Joint Disorde' 'Chronic Myofascial Pain']",8.335463258785943,11979
555,Clonidine,"['ADHD' 'Perimenopausal Symptoms' 'Opiate Withdrawal'
 'High Blood Pressure' ""Tourette's Syndrome"" 'Hypertensive Emergency'
 'Anxiety' 'Insomnia, Stimulant-Associated' 'Hyperhidrosis'
 'Restless Legs Syndrome']",7.2926829268292686,4607
556,Clopidogrel,"['Platelet Aggregation Inhibition' 'Heart Attack'
 'Transient Ischemic Attack' 'Percutaneous Coronary Intervention'
 'Peripheral Arterial Disease']",7.285714285714286,378
557,Clorazepate,['Anxiety'],9.333333333333334,297
558,Clotrimazole,['Oral Thrush' 'Cutaneous Candidiasis' 'Tinea Corporis'],5.75,44
559,Clozapine,['Schizophrenia' 'Paranoid Disorde'],8.0,237
560,Clozaril,['Schizophrenia'],9.5,187
561,CoQ10,['Dietary Supplementation'],10.0,79
562,Coagulation factor ix,['Hemophilia B'],9.0,0
563,Coal tar,['Psoriasis'],1.0,2
564,Coartem,['Malaria'],10.0,6
565,Cobicistat / darunavir,['HIV Infection'],10.0,6
566,Cobicistat / elvitegravir / emtricitabine / tenofovir,['HIV Infection'],9.521739130434783,433
567,Cobicistat / elvitegravir / emtricitabine / tenofovir alafenamide,['HIV Infection'],8.071428571428571,141
568,Codeine,['Pain' 'Cough'],8.0,141
569,Codeine / guaifenesin,['Cough'],6.3076923076923075,200
570,Codeine / promethazine,['Cough'],5.25,147
571,Codimal DM,['Cold Symptoms'],10.0,2
572,Cogentin,['Extrapyramidal Reaction'],4.666666666666667,77
573,Colace,['Constipation'],9.0,116
574,Colazal,['Ulcerative Colitis'],7.5,14
575,Colchicine,"['Gout, Acute' ""Behcet's Disease""]",8.181818181818182,176
576,Colcrys,"['Gout, Acute']",5.8,102
577,Colesevelam,"['Diarrhea, Chronic' 'Hyperlipoproteinemia Type IIa, Elevated LDL'
 'Diabetes, Type 2']",9.5625,871
578,Collagenase Santyl,['Keratosis'],7.0,8
579,Collagenase clostridium histolyticum,"[""Dupuytren's contracture""]",1.0,2
580,Colyte,['Bowel Preparation'],7.0,17
581,Combivent,"['COPD, Maintenance']",8.25,58
582,Combivir,['Occupational Exposure'],2.0,1
583,Commit,['Smoking Cessation'],9.0,34
584,Compazine,['Nausea/Vomiting' 'Anxiety'],5.0,170
585,Complera,['HIV Infection'],8.5,100
586,ConZip,['Pain'],9.0,19
587,Concerta,['ADHD' 'Narcolepsy'],6.735294117647059,2444
588,Condylox,['Condylomata Acuminata'],9.0,34
589,Conjugated estrogens,"['Atrophic Vaginitis' 'Abnormal Uterine Bleeding'
 'Postmenopausal Symptoms' 'Hypoestrogenism']",8.076923076923077,534
590,Conjugated estrogens / medroxyprogesterone,['Postmenopausal Symptoms'],9.0,86
591,Contrave,['Weight Loss' 'Obesity'],6.708474576271186,7447
592,Copaxone,['Multiple Sclerosis'],8.068965517241379,1248
593,Copper,['Birth Control'],6.72020725388601,1390
594,Cordarone,['Arrhythmia'],1.0,36
595,Cordran Tape,['Atopic Dermatitis'],10.0,3
596,Coreg,['Left Ventricular Dysfunction' 'High Blood Pressure' 'Heart Failure'],7.714285714285714,378
597,Coreg CR,['Heart Failure'],8.0,17
598,Coricidin HBP Cold & Flu,['Influenza'],8.0,24
599,Coricidin HBP Cough & Cold,['Cough and Nasal Congestion'],7.5,25
600,Corlanor,['Heart Failure'],10.0,6
601,Correctol,['Constipation'],6.5,121
602,Cortef,['Adrenocortical Insufficiency'],10.0,16
603,Corticotropin,"['Multiple Sclerosis' 'cal Segmental Glomerulosclerosis'
 'Polymyositis/Dermatomyositis' 'Sarcoidosis']",6.0,9
604,Cortisporin Otic,['Otitis Externa'],1.0,1
605,Cortizone-10,['Pruritus'],10.0,9
606,Cosentyx,['Plaque Psoriasis' 'Ankylosing Spondylitis' 'Psoriatic Arthritis'],8.222222222222221,247
607,Cosopt,"['Glaucoma, Open Angle']",1.0,1
608,Cosopt PF,"['Glaucoma, Open Angle']",7.0,5
609,Coumadin,"['Prevention of Thromboembolism in Atrial Fibrillation'
 'Deep Vein Thrombosis Prophylaxis after Hip Replacement Surgery'
 'Deep Vein Thrombosis, Recurrent Event']",7.333333333333333,76
610,Cozaar,['High Blood Pressure'],6.153846153846154,1420
611,Creon,"['Cystic Fibrosis' 'Pancreatic Exocrine Dysfunction'
 'Chronic Pancreatitis']",7.666666666666667,121
612,Crestor,"['High Cholesterol' 'High Cholesterol, Familial Heterozygous'
 'Prevention of Cardiovascular Disease']",6.642857142857143,1898
613,Crisaborole,['Atopic Dermatitis'],8.833333333333334,106
614,Crizotinib,['Non-Small Cell Lung Cance'],8.0,28
615,Cromolyn,['Systemic Mastocytosis'],10.0,0
616,Crotamiton,['Pruritus'],9.5,4
617,Cryselle,['Endometriosis' 'Birth Control' 'Abnormal Uterine Bleeding'],5.1923076923076925,155
618,Cutivate,['Atopic Dermatitis'],9.0,4
619,Cyanocobalamin,['B12 Nutritional Deficiency' 'Vitamin B12 Deficiency'],5.333333333333333,35
620,Cyclafem 1 / 35,['Birth Control'],5.75,7
621,Cyclafem 7 / 7 / 7,['Birth Control'],6.0,0
622,Cyclessa,['Birth Control'],8.0,5
623,Cyclizine,['Nausea/Vomiting' 'Motion Sickness'],10.0,21
624,Cyclobenzaprine,"['Muscle Spasm' 'ibromyalgia' 'Temporomandibular Joint Disorde' 'Migraine'
 'Sciatica']",6.552083333333333,2663
